user_id,username,hosted,guested,total
11475875,SaltedFISSH,0,2,2
11559342,KeseaN,2,0,2
11602148,Ticle,1,1,2
11609084,[ Kloc ],1,1,2
11734610,Nepijin,1,1,2
11753793,Heru20,0,2,2
11817622,SunApple,0,2,2
11888159,BaniiYanii,2,0,2
11976455,Enie,0,2,2
11993799,Konomi,0,2,2
12115437,Future Kimi,1,1,2
12338913,astat11,0,2,2
12415563,akiyama kn,0,2,2
12805204,Tamania,2,0,2
12999562,Keilann,0,2,2
13052742,technoplanet,2,0,2
13094831,Blue_Potion,1,1,2
13131871,Uwwal,1,1,2
13151959,SonicBMX,1,1,2
13321576,okthen,0,2,2
13565778,aaa_321,0,2,2
13579078,Joylintp,0,2,2
13592523,DmX,0,2,2
13656264,palmEuEi,1,1,2
13661408,Ventilo le vrai,2,0,2
14144859,Eluo Eason,2,0,2
14499702,mohca,2,0,2
14804526,11Bit,1,1,2
15230922,HimenoMizuki,1,1,2
15264158,CarlosManuel1,1,1,2
15647950,[TCD] Vani,1,1,2
15778330,ARL,0,2,2
15863480,Asymetrical,2,0,2
16078911,Vekyo,0,2,2
16105816,melae,2,0,2
16564480,ssapgosu,2,0,2
17092367,ILikeTea,1,1,2
17158897,YuzakiTsukasa,2,0,2
17399366,Rh7thm,2,0,2
17483369,souffle_03,2,0,2
17941054,-Yisus,0,2,2
18054129,phuongkhoa102,1,1,2
