user_id,username,hosted,guested,total
1074710,El SolarBeam,2,3,5
1123082,Rotte,3,2,5
1215910,Tur00,4,1,5
1393255,Rose Pacifica,1,4,5
1474421,Lucyii,4,1,5
1881639,Chromoxx,4,1,5
1893035,,5,0,5
1933816,-Rmdy,1,4,5
1941130,,4,1,5
2012039,nautzz,0,5,5
2089693,sammy711,0,5,5
2101950,Totoro,0,5,5
2241058,Hula,2,3,5
2244234,Tsumia,0,5,5
2420987,Julie,2,3,5
2456629,Spring,0,5,5
2472609,Imokora,0,5,5
2511839,NeliNyan,2,3,5
2623222,,1,4,5
2785549,Keada,4,1,5
2787415,MrPotato,3,2,5
2938964,burabe,3,2,5
2946715,My Angel Rize,4,1,5
3371857,MoeAsuka,0,5,5
3453558,Roberto,1,4,5
3537738,Moo-Chan,2,3,5
3678561,paranoic,4,1,5
3688076,Em0nky,2,3,5
3812234,0ugi,3,2,5
3821342,,5,0,5
3872615,orza6006,0,5,5
3929650,b00,2,3,5
4404784,Shiguma,3,2,5
4430948,Jean-Michel Jr,2,3,5
4433793,EphemeralFetish,4,1,5
4502522,Cranky The Five,4,1,5
4738846,Ashasaki,2,3,5
4882979,Dereban,2,3,5
4887938,thexo,1,4,5
4890690,ZevinLevin,0,5,5
4901066,4901066,4,1,5
5122187,Fu3ya_,1,4,5
5241661,zj0924,1,4,5
5297826,Astarte,2,3,5
5404081,Kergio,0,5,5
5431196,Nokashi,1,4,5
5589933,awesomemacD,2,3,5
5720389,Fallmorph,0,5,5
5727435,Zuga,3,2,5
5937253,StaroaX,2,3,5
6084669,Caspar,1,4,5
6137858,GLORYHAMMER,1,4,5
6139051,Narkvar,1,4,5
6263426,Shiratori,1,4,5
6291386,Tactic,0,5,5
6341006,Verso Dessendre,3,2,5
6715645,Digitalfear117,1,4,5
7075821,Sphaela,1,4,5
7121588,LeQuack,3,2,5
7204748,NotEnough,3,2,5
7306763,LowAccuracySS,0,5,5
7611178,coughing baby,2,3,5
7625535,Kingo,3,2,5
7641573,zoli,2,3,5
7910282,ddm,1,4,5
7949760,Angelina,1,4,5
8085312,shardex,1,4,5
8183049,UrQty2,2,3,5
8337056,LosPedros,0,5,5
8523926,,3,2,5
8855704,SinHay,4,1,5
9126943,Twiggykun,3,2,5
9527903,tellmico,2,3,5
9761752,Hidden me,1,4,5
9876301,-Sophia,2,3,5
9902253,chenLia,2,3,5
10133455,Basherman,1,4,5
10376046,2wei,5,0,5
10510791,Chanci,4,1,5
10526814,Luminiscental,3,2,5
10553003,Pieseu,1,4,5
10747096,for,1,4,5
10818171,DH02,1,4,5
10854824,-Eternal-,1,4,5
10938185,Jeff Fuchsional,2,3,5
10994474,plork,3,2,5
11040072,Den59,3,2,5
11055678,jazzberry,1,4,5
11081858,GIGACHAD,0,5,5
11141924,s0m3guy,1,4,5
11411167,TheNeg,1,4,5
11418669,14106Yuuna,3,2,5
11554800,Randomness64,3,2,5
11574343,Chiru-kun,2,3,5
11606403,fusionnqn,2,3,5
11756041,,4,1,5
11880689,,0,5,5
11939459,Jelljel,2,3,5
12036198,Yuuki Noa,2,3,5
12339533,chido,2,3,5
12566505,Yurino Ayumi,3,2,5
12678405,FlyzyStyle,0,5,5
12751518,shiritani,3,2,5
12783631,sisig,4,1,5
13009214,Severon,3,2,5
13099067,big black dt,3,2,5
13300203,yary,0,5,5
13366041,-Kayk-,1,4,5
13797795,Zerephiehell,2,3,5
14596595,61mgb,3,2,5
14817468,stllok,0,5,5
14917517,suzuhiro77,0,5,5
15195453,[Sigewinne],2,3,5
15289326,,4,1,5
15422278,JHC_,1,4,5
15646924,wjddjs,4,1,5
15844888,Libraxgod,4,1,5
15851670,Searchlight,0,5,5
16121913,Zenoc,1,4,5
16383276,Monarque,1,4,5
16393741,,0,5,5
16527257,Puribi,3,2,5
17387300,songpyeon,3,2,5
17522180,O_Resona,0,5,5
17697010,Wisdom Weir,1,4,5
17783855,Cibed,2,3,5
18188219,im even,2,3,5
18220734,apolouu,2,3,5
18480245,EpicDisaster,3,2,5
19034237,crawdadd,2,3,5
19367494,Lunequin,0,5,5
20168712,Asiansoul,3,2,5
21225266,me2u,1,4,5
22774790,Suha2701,3,2,5
23483074,juliet,1,4,5
23964758,smolship,4,1,5
24882366,tears_,2,3,5
25198721,Cityyy,2,3,5
25397797,dclily,0,5,5
25476060,VertiX_,0,5,5
26981608,ayskomi,0,5,5
27830521,ItzShadowCraft,2,3,5
27919238,94Neko,2,3,5
34901242,turuuru,2,3,5
36041915,Sapl,1,4,5
36253448,kaellty,1,4,5
141,,4,0,4
677,FFFanatic,4,0,4
946,GuardianHX,4,0,4
2859,Impossible_old,4,0,4
4934,mattyu007,4,0,4
4970,Neo@lex,4,0,4
5220,flyboy87,3,1,4
6057,P-Drogan,4,0,4
7332,LimeGreenTeknii,4,0,4
8358,adam2046,3,1,4
10190,Sousei,0,4,4
10441,Dakeyrus,4,0,4
36556,Zodiark1020,2,2,4
42579,Malar,1,3,4
44826,Lef,2,2,4
45259,Nerv_Mario,2,2,4
45513,Guzzzzm4n,3,1,4
57046,Ryuukun,3,1,4
60604,theowest,1,3,4
62856,CrazyBanana,4,0,4
66014,Scar,1,3,4
67953,Aoitenshi,2,2,4
71366,Loctav,3,1,4
72139,kaouji,0,4,4
74017,GbL,2,2,4
80937,beatmastermap,4,0,4
81939,illuminist,2,2,4
85468,Encrypto,2,2,4
88588,Sagisawa-Yukari,3,1,4
98758,PandaCath,3,1,4
98768,Vibty99,1,3,4
98985,DarkDunskin,3,1,4
99782,Chacha17,2,2,4
117369,rust45,4,0,4
120919,Joon,3,1,4
126664,indyinyou,4,0,4
126927,Dragvon,1,3,4
155440,Kamure,0,4,4
160442,Hitomi May,4,0,4
179314,-Xero-,2,2,4
187858,EvianBubble,4,0,4
191499,Apriy,1,3,4
201785,Kurosanyan,2,2,4
205257,Fraolinch,0,4,4
207971,Mint Bunny,0,4,4
230432,Darcsol,4,0,4
231631,100pa-,1,3,4
252936,xinhe,4,0,4
260011,,4,0,4
260933,Kurokami,1,3,4
261621,Athena Tennos,3,1,4
261694,BinJip,2,2,4
262482,kiririn_,3,1,4
265797,AssWeirenCan,4,0,4
275246,Noob Man,1,3,4
291696,iMuffin,2,2,4
304513,CSY the corrupt,3,1,4
338250,Gravified,3,1,4
346348,Rein,2,2,4
365280,R a i n,1,3,4
369956,AndreasHD,3,1,4
373918,Kuma-san,3,1,4
397833,Meiri,0,4,4
398760,Raging Bull,3,1,4
444223,UnderminE,2,2,4
465153,OzzyOzrock,1,3,4
478023,Haya,3,1,4
567285,1PSA,1,3,4
645109,Mikan,2,2,4
666051,x847606653,3,1,4
697649,C R E A M,4,0,4
698085,C O I N,0,4,4
699337,,3,1,4
806921,Sync,1,3,4
826170,Fionana,3,1,4
827200,,4,0,4
845733,Faputa,2,2,4
852705,AIR315,4,0,4
867172,,1,3,4
941094,MillhioreF,0,4,4
983415,suzutsukikanade,0,4,4
1041833,Roxas,2,2,4
1074928,zaczac,3,1,4
1110548,-HaRuNa-,4,0,4
1142692,GugUCorn,3,1,4
1148830,raririn,2,2,4
1161361,,4,0,4
1225588,TrigonometrY,3,1,4
1367674,wmtokok,2,2,4
1468261,,4,0,4
1603608,keeeeeeko,3,1,4
1722835,elchxyrlia,0,4,4
1834516,Mythiax,1,3,4
1965066,Selisi,2,2,4
2010665,S-bread,0,4,4
2047666,tomhet65,3,1,4
2175201,Phos-,4,0,4
2260598,Nickelony,3,1,4
2353313,Sangzin,1,3,4
2382311,_AI,0,4,4
2384296,A s h e m u,1,3,4
2404120,Hard,4,0,4
2445897,Settia,0,4,4
2503874,karta3078067,0,4,4
2594097,Zectro,2,2,4
2704748,LGV894,0,4,4
2743764,0109-,3,1,4
2845904,dectopia,0,4,4
2907231,Asonate,3,1,4
2919725,Mazziv,2,2,4
2964029,Spkz,1,3,4
3111087,Asserin,2,2,4
3169675,Warpyc,0,4,4
3456804,Swell,0,4,4
3660254,G11K,0,4,4
3696423,Flezlin,1,3,4
3712848,DoAcre,1,3,4
3730848,mx10000,0,4,4
3800920,Lethargy,3,1,4
4060979,Kotori-Chan,2,2,4
4119110,SyraxAxoJaxco,3,1,4
4162273,DahplA,0,4,4
4180036,revurii,1,3,4
4203719,NeroXx,1,3,4
4259366,Evanescent-,0,4,4
4332807,Aro,0,4,4
4530738,zeliaR,1,3,4
4547551,fowwo,1,3,4
4574165,hi-mei,4,0,4
4613388,Selithrarion,3,1,4
4697757,Troponoop,4,0,4
4732455,Nuolong,2,2,4
4756779,Danik_LzZ,1,3,4
5219516,Ameth Rianno,0,4,4
5334250,6th,1,3,4
5344511,Reidan3D,0,4,4
5383942,LowGraphics,1,3,4
5413027,23456789,3,1,4
5522589,Gored,1,3,4
5591315,CaffeAmericano,2,2,4
5880949,Ferdeza,2,2,4
6061922,Yume Minami,0,4,4
6136172,-Aerith-,4,0,4
6168393,Mechanizen,3,1,4
6191653,Hollow Delta,2,2,4
6291741,BlackBN,1,3,4
6341977,kasuwa,2,2,4
6377897,Perseus,3,1,4
6484243,snowin,2,2,4
6569959,Himitsu,1,3,4
6639059,P4ndemonium,0,4,4
6774994,iren,4,0,4
6783419,missa1912,1,3,4
6894067,Crowie,0,4,4
6961543,Yuri Enjoyer,1,3,4
7010859,,1,3,4
7075211,tekkito,0,4,4
7088349,Kondou-Shinichi,1,3,4
7131099,radar,0,4,4
7273455,- Neon -,3,1,4
7393632,embr,1,3,4
7460805,kalu,1,3,4
7476493,Kurashina Asuka,1,3,4
7566849,Arutsuki,2,2,4
7635646,Chisa-,1,3,4
7725544,Wuab,3,1,4
7845286,NemoDoko,2,2,4
7892873,Misery,0,4,4
8062785,Mulciber,2,2,4
8139989,kundi,1,3,4
8343308,MarcoBrolo,0,4,4
8422432,Rhonen,1,3,4
8469647,Uber,1,3,4
8547527,Dreamy,2,2,4
8657379,colicen,0,4,4
8816844,omphen,0,4,4
9099735,silverin0,2,2,4
9224078,FlyingTuna,0,4,4
9285180,Mr Business,3,1,4
9471638,Rorupan L9,0,4,4
9601687,Akebana Yukio,2,2,4
9623962,Ems,1,3,4
9748438,Mithia,2,2,4
9927734,-theo,3,1,4
10235769,BrokenShine,0,4,4
10345531,Boden,3,1,4
10355002,lKepler,2,2,4
10379135,Dudamesh,3,1,4
10400593,TangoZMango,2,2,4
10414232,,2,2,4
10466730,Akaeboshi,1,3,4
10612310,- ShiroKuma -,1,3,4
10617530,Akayume,1,3,4
10706998,vita2,2,2,4
10801545,Ekrem Imamoglu,0,4,4
10834146,Jasmiinee,0,4,4
10959366,Himada,0,4,4
11061359,beethow,1,3,4
11086032,FerRMZ,2,2,4
11106442,Vermasium,4,0,4
11343682,Jasper Moglot,2,2,4
11547643,pawb,0,4,4
11758404,Belladonna,1,3,4
12046612,Azrulk,0,4,4
12212214,1 miss,1,3,4
12235272,Azrealy,1,3,4
12243368,VenerableNyanta,4,0,4
12305290,Oakenfold-,3,1,4
12355977,Stario,1,3,4
12511572,Grissaryath,1,3,4
12565402,meiqth,0,4,4
12643881,Xunni,1,3,4
12656032,Marux,1,3,4
12679616,,3,1,4
12744997,Quakey,3,1,4
12857766,Jaylen,2,2,4
13235823,Aleksine,1,3,4
13244155,[Hansu],2,2,4
13266615,Eisbahn,1,3,4
13364737,Shykes,0,4,4
13617153,WhiteCookies,1,3,4
13644113,- Solar -,2,2,4
13681283,HEAVENLY MOON,2,2,4
13806900,Doug,1,3,4
13836963,iZolo,2,2,4
13882281,Fukari-tan,0,4,4
13946454,LiSAKOU,3,1,4
14140597,Jiezi,2,2,4
14290988,Banner,1,3,4
14358605,Zey,2,2,4
14509479,Cofffelo,2,2,4
14806365,chests,0,4,4
14937109,[[[[[[,0,4,4
15181470,Aeter,2,2,4
15415813,Janeru,0,4,4
15423082,[ VII ],4,0,4
16039064,nnull-,2,2,4
16229069,Mystiarch,1,3,4
16263903,-Quest,3,1,4
16359841,floppaosu,3,1,4
16731028,nezupoco,1,3,4
16802633,-database-,3,1,4
17367989,Shibuya Kanon,2,2,4
17592067,bad faith,2,2,4
17975283,Sakagami Tomoyo,1,3,4
18128385,v0x,1,3,4
18173280,SiIvaGunner,1,3,4
18577039,LandoriK,1,3,4
19140906,Ribet,1,3,4
19852313,arminfromhell,3,1,4
19950570,EnderCraft,1,3,4
19978248,Mangie_,1,3,4
20645079,serodose,2,2,4
20653857,Phrolova,0,4,4
22172595,hirothefemboy,1,3,4
22356454,deadnya,3,1,4
22617279,z14a,1,3,4
23017566,Aureole,3,1,4
24262346,[CamomileRc],1,3,4
25292251,MrFoo05,3,1,4
27921376,Mayoi Shigure,1,3,4
28581798,ItzSanxi,3,1,4
29518158,Arial,1,3,4
30409296,Sayame,2,2,4
30486961,Kiwahara,1,3,4
35983951,Flaskury,2,2,4
37026215,elicj01,0,4,4
59,Lumino,3,0,3
61,tsububu,3,0,3
72,Fruit_old,3,0,3
352,JacoPOP,3,0,3
555,Extor,3,0,3
682,Detective Tuesday,3,0,3
819,Loginer,3,0,3
1332,Aliento,3,0,3
1728,Headbang,3,0,3
2527,advancechao,3,0,3
2560,hadoken_zero,3,0,3
2583,Fox,3,0,3
2778,Zyid,3,0,3
3736,wiicademan,3,0,3
5096,Enok Walker,3,0,3
5940,MetalSonic3,3,0,3
8012,Pokebis,2,1,3
9610,niedz,1,2,3
10641,Miu Matsuoka,1,2,3
11738,BluePaladin25,3,0,3
14053,tobebuta,2,1,3
16977,Donjo,2,1,3
32067,FurukawaPan,2,1,3
35341,fufe,3,0,3
37964,CheZDa,2,1,3
39658,Mianki,1,2,3
41568,nullPointLOL,1,2,3
41761,,3,0,3
41872,XepherX3,1,2,3
43383,Eddycted,2,1,3
47458,digiaria,3,0,3
49579,Jesss,2,1,3
52832,v0xtrot,2,1,3
54716,nazenaze,3,0,3
58793,Aqua,1,2,3
79616,Leeg,3,0,3
91341,Derekku,1,2,3
94258,zerosyn,3,0,3
100037,Kitsunemimi,3,0,3
101521,vivere,1,2,3
110904,Mr Gaddy,3,0,3
117661,kuyukiP,0,3,3
118446,alan_629_6,2,1,3
118766,Luneko,2,1,3
124493,chocomint,0,3,3
132966,xBubu,2,1,3
154772,ShanaTan,0,3,3
157400,Tanmak,3,0,3
158989,ayey,2,1,3
190213,Emdyion,0,3,3
195335,dlguiga,3,0,3
198394,quo,1,2,3
198779,scarlethana,2,1,3
214933,owl13,2,1,3
244499,TW-KUMA01,0,3,3
286740,Koalazy,2,1,3
294856,eg91022a71w,1,2,3
314318,Dai,2,1,3
317802,[Shalon],3,0,3
320098,Shiki,1,2,3
337485,rs_fadeaway,2,1,3
345422,Hakeru,1,2,3
352616,Pastel,1,2,3
352967,Ch1ka,2,1,3
367741,FireballFlame,3,0,3
372256,ArzatoRx,1,2,3
375143,KinomiCandy,0,3,3
383807,Alternative,1,2,3
445397,Okamiroy,0,3,3
446548,Zorlok_,2,1,3
453928,Misja,2,1,3
460431,Lightgazer,2,1,3
467487,Love,2,1,3
481582,Yuzeyun,2,1,3
495733,Wisakedjak,3,0,3
501851,theMikeAG,2,1,3
555855,787B,3,0,3
570715,Kirino Kousaka,2,1,3
589550,Mercurius,1,2,3
594210,Osu Tatakae Ouendan,1,2,3
608261,phoon,2,1,3
623236,DexFrild,2,1,3
624345,Jupiter,2,1,3
641823,athiota33,2,1,3
675110,,3,0,3
691222,bomber34,1,2,3
711664,Black Sheep,0,3,3
751642,-Hyde,2,1,3
814328,Famous,1,2,3
858416,meetmeetdee,1,2,3
887358,Ranger,3,0,3
903686,Tshemmp,2,1,3
962519,Kaeldori,2,1,3
1068829,Mikayla,3,0,3
1070575,Teru21,1,2,3
1124144,phaZ,1,2,3
1145984,Alumetorz,2,1,3
1163205,ffstar,0,3,3
1185254,Fiya,0,3,3
1301685,Loooctav,2,1,3
1375520,Sister Jude,3,0,3
1396361,Rei24,0,3,3
1407516,-N a n a k o-,1,2,3
1433656,rinsukir,2,1,3
1482115,CSAQ,1,2,3
1515238,Distant years,0,3,3
1583218,MinG3012,0,3,3
1594729,Harubi Lira,0,3,3
1666355,Damnjelly,2,1,3
1780106,wanjia,3,0,3
1867887,Cancel,2,1,3
1964251,[Twinkle],3,0,3
2075211,Gear,1,2,3
2083612,Vhy,2,1,3
2094566,FGSky,0,3,3
2095976,Pawlyk here,1,2,3
2100434,Santtu,2,1,3
2108620,Lach,2,1,3
2217336,Heanday,1,2,3
2228245,ZcortezZ,2,1,3
2413420,Cyllinus,3,0,3
2589298,diponski,2,1,3
2601947,MokouSmoke,2,1,3
2642484,,2,1,3
2705769,Shapy,0,3,3
2774767,tasuke912,3,0,3
2813864,Girl,3,0,3
2865291,Saya-Honmei,0,3,3
2870128,BrosephStalin,0,3,3
3048059,Neil Watts,3,0,3
3275495,Liyuchi,0,3,3
3370223,Lize,1,2,3
3372459,dqs01733,0,3,3
3394312,-Kazuto,0,3,3
3408126,Nyxa,1,2,3
3588466,Dirdam,0,3,3
3597118,NVAN,1,2,3
3610797,Dark Flame,0,3,3
3627182,Tenseki,2,1,3
3683084,pandorawindy,3,0,3
3793769,Prophecy,2,1,3
3905740,siga,1,2,3
3983106,flying lotus,1,2,3
4118962,bbu,3,0,3
4150829,Arbane,1,2,3
4322894,Arusamour,0,3,3
4382562,lexa on osu,2,1,3
4481526,CrazyrabbitKGE,0,3,3
4624788,-Rik-,2,1,3
4773855,Maffe,2,1,3
4799788,vrnl,3,0,3
4879508,JBHyperion,3,0,3
4890346,Otter Hatsune,3,0,3
4909088,Will Stetson,2,1,3
5098468,gambatte,0,3,3
5254363,Atomosphere,0,3,3
5286409,yumichi,0,3,3
5420611,Rave-up,2,1,3
5682273,AsakuraNe,2,1,3
5851253,Lyawi,1,2,3
5935907,EMT,1,2,3
6038918,Jimmffy,3,0,3
6063342,Lotragon,1,2,3
6068934,Jabba,3,0,3
6192633,Manu028,3,0,3
6214002,PEALEERD_TAK,1,2,3
6404824,Shoenen,2,1,3
6584266,MaddaFakka-sama,3,0,3
6590690,sprei,3,0,3
6591339,Alexandrine,1,2,3
6599570,DivineEnigma,1,2,3
6622567,NyarkoO,3,0,3
6771500,depzdai,0,3,3
6772887,Akane Hime,2,1,3
6894425,Jeezyh,0,3,3
6902361,Typ4,0,3,3
6942259,Rebo,1,2,3
6955523,Terton,0,3,3
7005392,lestapekka67,0,3,3
7005780,Metaku,1,2,3
7031074,Roni,2,1,3
7130064,jelly_master,0,3,3
7184934,capnjazzy,0,3,3
7371161,N0thingSpecial,1,2,3
7379339,KappaPraise,3,0,3
7562902,mrekk,2,1,3
7731111,DuckRadio,2,1,3
7761710,Blood8,3,0,3
7802027,Skill,1,2,3
7815424,TmacBoris,1,2,3
7947034,Leksichka,1,2,3
8038812,Penguiness,1,2,3
8187340,toadnica,1,2,3
8319414,Napoli,2,1,3
8332321,-Smine-,0,3,3
8355351,ShinodaYuu,1,2,3
8430550,Byakuya,0,3,3
8511289,Antuoniz,1,2,3
8556291,Ogura Yui,1,2,3
8845986,JrSzZ,2,1,3
8877531,TV Size Player,3,0,3
8919422,sanzu,1,2,3
8926853,bao,1,2,3
9088637,fireblaze3028,1,2,3
9314703,reicavera,1,2,3
9398750,elyssa,3,0,3
9673192,Declan,1,2,3
9714032,Hamano,3,0,3
9730925,Euryalle,1,2,3
9773302,Confusianism,0,3,3
9778431,Mori Summer,3,0,3
9882649,Manquito,1,2,3
10021819,Minion24,0,3,3
10339711,MovingDuck,2,1,3
10453820,Rison,3,0,3
10466315,Serenhaide,1,2,3
10616849,ImWater,2,1,3
10629759,Shinx,1,2,3
10748373,afterpiece,0,3,3
10748381,sladkoru,3,0,3
10890997,AMieur,0,3,3
10897656,LuchiBuchi,0,3,3
10928600,Liszt,2,1,3
10968513,Nagatoro,0,3,3
10969666,Hu Tao,1,2,3
10970328,sakuu,2,1,3
11056763,Zhuosh,1,2,3
11118735,robinn,2,1,3
11119010,lizzzil,0,3,3
11195133,Jake Boii,1,2,3
11271148,Rein_Liya,0,3,3
11278761,saido39,2,1,3
11308778,Vector,1,2,3
11320738,BladeN,1,2,3
11406548,marina,2,1,3
11420887,,1,2,3
11480447,,3,0,3
11652922,Lylaera,3,0,3
11746150,penfifteen,1,2,3
11865173,Sersh4nt,2,1,3
11959709,CallMeRed,1,2,3
12006447,MANi,3,0,3
12101917,zadknus,1,2,3
12305303,_koi_,0,3,3
12518076,Azuelle,2,1,3
12546568,Withdrown,3,0,3
12749779,[Lily_White],0,3,3
12785594,MoistSlurp,0,3,3
12833739,freestyler,3,0,3
12956073,-paper,0,3,3
13158041,AlexYoshi,2,1,3
13181574,phyr,1,2,3
13298162,Marshes,2,1,3
13426286,twink boyfriend,3,0,3
13506749,yedinstvennyy,0,3,3
13545401,Nice Nature,0,3,3
13575608,herestotheroc,1,2,3
13623493,New-USERNAME,0,3,3
13757984,Ccori,2,1,3
13837396,RealDeathmatch,0,3,3
13894938,- Lenkon,0,3,3
15085408,opus123,0,3,3
15092086,PokaTetris,0,3,3
15409186,A04,3,0,3
15537476,k4rnu1,1,2,3
15568608,UniUniverse,2,1,3
15572878,yosyo,1,2,3
15763260,Emilyumu,1,2,3
15789449,Yoanie,0,3,3
15846514,Solid-,2,1,3
15960090,marty916,0,3,3
16061365,YEYHA,1,2,3
16283148,Rittoru,1,2,3
16444345,vinal2,1,2,3
16520215,shrake,1,2,3
16729211,,0,3,3
16818096,Evangelion_guy,0,3,3
16823917,vouillet,1,2,3
16845442,Lucho,0,3,3
16934150,Mouse_,3,0,3
17060884,q[-v-]p,2,1,3
17064371,-Spring Night-,0,3,3
17108836,Gaminator III,0,3,3
17361895,-Sabao-,1,2,3
17808959,Pasi_,2,1,3
17936201,elvin,0,3,3
18368586,Doro,3,0,3
18567386,KixoKixo,1,2,3
18765111,hashgulso,1,2,3
19135423,- Koshiin -,1,2,3
19146698,teaminhtg,1,2,3
19215908,Lord Megatron,1,2,3
19640103,joestarrr69,0,3,3
20403654,SouJuku,1,2,3
21260233,YenDollarsign,2,1,3
21663721,arthRo,1,2,3
21801965,Chorne,1,2,3
22272305,_Kick,3,0,3
23403742,Laydau,1,2,3
23487351,Regussy,1,2,3
23548037,Aster0id,1,2,3
24010320,Mimosa M,0,3,3
24262269,Axilotl,1,2,3
24730930,[-Omni-],1,2,3
27281150,Impen,3,0,3
27557778,Kouri Cube,1,2,3
28196315,oriro,1,2,3
28464080,NeverDrift,2,1,3
29573686,OnyxAje,0,3,3
29661380,Ameth,0,3,3
33200799,gourmand,2,1,3
33991278,ilyuchik,2,1,3
35492230,straweeeeee,3,0,3
35628968,SisypheOvO,0,3,3
36426443,RL34_,1,2,3
37590732,Paradogmatical,3,0,3
37910724,chiterihead,2,1,3
71,diela,2,0,2
95,Elmo_old,2,0,2
159,meyou22,2,0,2
274,Oddbrother,2,0,2
301,IcePagoda,2,0,2
424,caelus,2,0,2
488,kaeeepy,2,0,2
586,TiZ,2,0,2
2542,sixtysevenfrogs,2,0,2
2596,RatherDashing42,2,0,2
2905,darkbluetornado,2,0,2
5268,Phrygian,2,0,2
5287,Drezus,2,0,2
5402,Soaprman,2,0,2
5725,Slezak,2,0,2
8649,Tri-Edge,2,0,2
8950,MOOMANiBE,2,0,2
10158,emj,2,0,2
11556,x2652300,1,1,2
13007,Ema Skye,1,1,2
14823,bironist,2,0,2
22263,gamerrox,2,0,2
22966,Ruduen,2,0,2
27489,loveFantasy,1,1,2
28458,Blatzk,1,1,2
29089,Sutsuka,2,0,2
31343,Hara,2,0,2
32453,ogicu8abruok,2,0,2
32931,Ace of Trades,1,1,2
34281,naruti,1,1,2
35074,TheRagnarok,2,0,2
35536,Mety,2,0,2
37224,The_Priest_In_Yellow,1,1,2
37529,hawkzor,1,1,2
38408,moonstar,1,1,2
42824,Leyka,2,0,2
45683,AdvanceBoy,1,1,2
45961,thekillerhjkhjk,1,1,2
56806,roleykatsu,0,2,2
61101,taNa,0,2,2
63671,Lokamp,1,1,2
64678,,2,0,2
71142,Amodeus,2,0,2
72125,qweqqwweerr,0,2,2
76262,Paulo8624,2,0,2
85070,,2,0,2
91320,UtsukimiJerry,1,1,2
94364,Rusty,1,1,2
107857,gfbrd,2,0,2
113058,Bibendum,2,0,2
120265,NaomiMinette,1,1,2
125326,BexXz,1,1,2
126198,statementreply,1,1,2
131612,Lisa,1,1,2
132098,jogfi2002,2,0,2
133288,HolyBoy,2,0,2
135567,lzy,2,0,2
140897,Daiguren,0,2,2
144464,Foster Don,1,1,2
147623,Uan,0,2,2
150296,[Ghost],2,0,2
155707,aabc271,2,0,2
159590,Nanakase Gizumo,2,0,2
160015,Bessy,1,1,2
160645,ABBA,0,2,2
166465,mayosiiiiii,1,1,2
169631,TraceTheKriken,0,2,2
175263,Teras,0,2,2
178775,roflninja,2,0,2
180594,littlecar3370,0,2,2
185417,Yusu Aoi,1,1,2
190768,nanda2009,2,0,2
194294,Mara,2,0,2
210135,Sekuyi,1,1,2
232574,GamerX4life,2,0,2
233271,zsr123,2,0,2
243125,-maJu,0,2,2
246186,Bikko,2,0,2
259254,Bittersweet,0,2,2
280362,AtemiskKun,2,0,2
288597,[milky],0,2,2
290128,OnosakiHito,1,1,2
299559,Lizzehb,0,2,2
310695,TerisKey,0,2,2
311891,Amethyst Wolf,0,2,2
312215,SiU_LeAf,1,1,2
321112,koko6162006,0,2,2
323677,Shino,2,0,2
333241,kriers,0,2,2
333959,Nixnez,2,0,2
334369,morphina,1,1,2
338901,Nekoroll,1,1,2
350480,valuable_old,0,2,2
353453,MineC24,2,0,2
358287,PEPOTTI,1,1,2
360207,remy11,1,1,2
368955,Barney Stinson,1,1,2
373999,Cirno,2,0,2
375022,Kurowolfe,1,1,2
377707,mlson1,0,2,2
398633,Serval,1,1,2
424517,chickgod,0,2,2
440606,Rotten yellow,0,2,2
444347,Ari-chan_old,0,2,2
466126,Gcode,1,1,2
484670,Genkishi,2,0,2
512319,KeigoClear,1,1,2
523712,kurohana,2,0,2
537015,sirjuyt,2,0,2
540992,Piscis,2,0,2
546698,Shirahane_Suoh,0,2,2
576800,akrolsmir,2,0,2
597310,Cubex,1,1,2
607288,Reisyth,2,0,2
619514,Sherry,1,1,2
627459,Amule,0,2,2
639751,DeathBlood,2,0,2
641174,R e d,0,2,2
678178,FoxShift,0,2,2
682460,lucyfly,0,2,2
697843,PainSinger,1,1,2
713330,SuzumiyaSama,0,2,2
719683,jesse7419,2,0,2
733878,B e N i,2,0,2
734656,Icemixxa,0,2,2
736114,Chewu,0,2,2
743282,Tidek,2,0,2
774539,Kogure,1,1,2
817044,,1,1,2
851963,Riena_old,0,2,2
872311,-s u i r e n-,1,1,2
904187,hibarirailwayz,0,2,2
913249,Breadhunter,1,1,2
930405,Revy,1,1,2
941906,izacchi,1,1,2
945874,Mitsuneko,0,2,2
965708,,1,1,2
1019859,Kokatsu,1,1,2
1023489,respektive,1,1,2
1038339,871,1,1,2
1069441,Moonlight,0,2,2
1078989,Frozen Child,1,1,2
1090737,Snow Lover,0,2,2
1118341,Jonimay,1,1,2
1131446,lightr,1,1,2
1190491,Minos2012,2,0,2
1199528,[BH]Lithium,0,2,2
1204034,LQA20Ans,2,0,2
1225459,Kenny,1,1,2
1227834,,2,0,2
1275900,Itachi_Uchiha,2,0,2
1340650,Tear,2,0,2
1360278,Yumih,2,0,2
1380419,Leaf,1,1,2
1436140,Elily,0,2,2
1444683,neurosis,1,1,2
1445567,Doraton,0,2,2
1491415,etc,1,1,2
1499299,ReySHeL,2,0,2
1533041,Catoliel,0,2,2
1545289,Makyu,1,1,2
1559983,MrDorian,1,1,2
1576380,015,0,2,2
1596999,kongehund,2,0,2
1604016,Setsurei,2,0,2
1623200,,2,0,2
1632431,Losertic,1,1,2
1650010,Aireu,0,2,2
